season_name,species,diet_scat_id,carapace_id,collection_date,carapace_length,carapace_width,carapace_comments,D,sex,krill_length
2013/14,AFS,170,3640,2/11/14,13,10,,-0.834,M,41.31
2013/14,AFS,170,3641,2/11/14,13,10,,-0.834,M,41.31
2013/14,AFS,170,3642,2/11/14,12,10,,,,
2013/14,AFS,170,3643,2/11/14,16,13,,0.711,F,45.68
2013/14,AFS,171,3594,2/12/14,12,10,,,,
2013/14,AFS,171,3595,2/12/14,12,9,,,,
2013/14,AFS,171,3596,2/12/14,11,9,,,,
2013/14,AFS,171,3597,2/12/14,13,10,,-0.834,M,41.31
2013/14,AFS,171,3598,2/12/14,11,9,,,,
2013/14,AFS,171,3599,2/12/14,13,10,,-0.834,M,41.31
2013/14,AFS,171,3600,2/12/14,13,11,,-0.447,M,41.31
2013/14,AFS,171,3601,2/12/14,11,8,,,,
2013/14,AFS,171,3602,2/12/14,11,10,,,,
2013/14,AFS,171,3603,2/12/14,11,9,,,,
2013/14,AFS,171,3604,2/12/14,13,11,,-0.447,M,41.31
2013/14,AFS,171,3605,2/12/14,13,10,,-0.834,M,41.31
2013/14,AFS,171,3606,2/12/14,14,10,,-0.706,M,44.44
2013/14,AFS,171,3607,2/12/14,12,10,,,,
2013/14,AFS,171,3608,2/12/14,14,11,,-0.319,M,44.44
2013/14,AFS,171,3609,2/12/14,14,10,,-0.706,M,44.44
2013/14,AFS,171,3610,2/12/14,12,10,,,,
2013/14,AFS,171,3611,2/12/14,13,10,,-0.834,M,41.31
2013/14,AFS,171,3612,2/12/14,14,11,,-0.319,M,44.44
2013/14,AFS,171,3613,2/12/14,13,11,,-0.447,M,41.31
2013/14,AFS,171,3614,2/12/14,12,10,,,,
2013/14,AFS,171,3615,2/12/14,14,12,,0.068,F,41.42
2013/14,AFS,171,3616,2/12/14,12,9,,,,
2013/14,AFS,171,3617,2/12/14,11,9,,,,
2013/14,AFS,171,3618,2/12/14,11,9,,,,
2013/14,AFS,172,3644,2/12/14,12,10,,,,
2013/14,AFS,172,3645,2/12/14,14,11,,-0.319,M,44.44
2013/14,AFS,172,3646,2/12/14,11,9,,,,
2013/14,AFS,172,3647,2/12/14,13,11,,-0.447,M,41.31
2013/14,AFS,172,3648,2/12/14,14,11,,-0.319,M,44.44
2013/14,AFS,172,3649,2/12/14,13,10,,-0.834,M,41.31
2013/14,AFS,172,3650,2/12/14,14,11,,-0.319,M,44.44
2013/14,AFS,172,3651,2/12/14,13,11,,-0.447,M,41.31
2013/14,AFS,172,3652,2/12/14,14,11,,-0.319,M,44.44
2013/14,AFS,172,3653,2/12/14,12,10,,,,
2013/14,AFS,172,3654,2/12/14,12,10,,,,
2013/14,AFS,172,3655,2/12/14,13,11,,-0.447,M,41.31
2013/14,AFS,172,3656,2/12/14,15,11,,-0.191,M,47.57
2013/14,AFS,172,3657,2/12/14,12,10,,,,
2013/14,AFS,172,3658,2/12/14,14,11,,-0.319,M,44.44
2013/14,AFS,172,3659,2/12/14,12,9,,,,
2013/14,AFS,172,3660,2/12/14,13,10,,-0.834,M,41.31
2013/14,AFS,172,3661,2/12/14,13,11,,-0.447,M,41.31
2013/14,AFS,172,3662,2/12/14,13,11,,-0.447,M,41.31
2013/14,AFS,172,3663,2/12/14,13,11,,-0.447,M,41.31
2013/14,AFS,172,3664,2/12/14,13,11,,-0.447,M,41.31
2013/14,AFS,172,3665,2/12/14,13,11,,-0.447,M,41.31
2013/14,AFS,172,3666,2/12/14,12,10,,,,
2013/14,AFS,172,3667,2/12/14,11,9,,,,
2013/14,AFS,172,3668,2/12/14,13,10,,-0.834,M,41.31
2013/14,AFS,173,3669,2/13/14,13,10,,-0.834,M,41.31
2013/14,AFS,173,3670,2/13/14,12,9,,,,
2013/14,AFS,173,3671,2/13/14,12,9,,,,
2013/14,AFS,173,3672,2/13/14,12,9,,,,
2013/14,AFS,173,3673,2/13/14,14,11,,-0.319,M,44.44
2013/14,AFS,173,3674,2/13/14,13,11,,-0.447,M,41.31
2013/14,AFS,173,3675,2/13/14,12,9,,,,
2013/14,AFS,173,3676,2/13/14,13,9,,-1.221,M,41.31
2013/14,AFS,173,3677,2/13/14,12,9,,,,
2013/14,AFS,173,3678,2/13/14,11,9,,,,
2013/14,AFS,173,3679,2/13/14,11,9,,,,
2013/14,AFS,173,3680,2/13/14,9,7,,,,
2013/14,AFS,173,3681,2/13/14,13,11,,-0.447,M,41.31
2013/14,AFS,173,3682,2/13/14,14,11,,-0.319,M,44.44
2013/14,AFS,173,3683,2/13/14,11,8,,,,
2013/14,AFS,173,3684,2/13/14,13,9,,-1.221,M,41.31
2013/14,AFS,173,3685,2/13/14,12,9,,,,
2013/14,AFS,173,3686,2/13/14,11,8,,,,
2013/14,AFS,173,3687,2/13/14,13,10,,-0.834,M,41.31
2013/14,AFS,173,3689,2/13/14,12,10,,,,
2013/14,AFS,173,3690,2/13/14,12,11,,,,
2013/14,AFS,173,3692,2/13/14,12,9,,,,
2013/14,AFS,173,3693,2/13/14,9,7,,,,
2013/14,AFS,173,3694,2/13/14,12,9,,,,
2013/14,AFS,173,3695,2/13/14,9,7,,,,
2013/14,AFS,174,3721,2/15/14,13,9,,-1.221,M,41.31
2013/14,AFS,174,3722,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,174,3723,2/15/14,12,9,,,,
2013/14,AFS,174,3724,2/15/14,14,10,,-0.706,M,44.44
2013/14,AFS,174,3725,2/15/14,12,9,,,,
2013/14,AFS,174,3726,2/15/14,12,9,,,,
2013/14,AFS,174,3727,2/15/14,15,11,,-0.191,M,47.57
2013/14,AFS,174,3728,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,174,3729,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,174,3730,2/15/14,15,11,,-0.191,M,47.57
2013/14,AFS,174,3731,2/15/14,14,10,,-0.706,M,44.44
2013/14,AFS,174,3732,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,174,3733,2/15/14,16,11,,-0.063,M,50.7
2013/14,AFS,174,3734,2/15/14,12,9,,,,
2013/14,AFS,174,3735,2/15/14,12,10,,,,
2013/14,AFS,174,3736,2/15/14,14,10,,-0.706,M,44.44
2013/14,AFS,174,3737,2/15/14,15,11,,-0.191,M,47.57
2013/14,AFS,174,3738,2/15/14,15,12,,0.196,F,43.55
2013/14,AFS,174,3739,2/15/14,11,9,,,,
2013/14,AFS,174,3740,2/15/14,14,10,,-0.706,M,44.44
2013/14,AFS,174,3741,2/15/14,14,10,,-0.706,M,44.44
2013/14,AFS,174,3742,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,174,3743,2/15/14,14,10,,-0.706,M,44.44
2013/14,AFS,174,3744,2/15/14,17,13,,0.839,F,47.81
2013/14,AFS,174,3745,2/15/14,14,10,,-0.706,M,44.44
2013/14,AFS,175,3746,2/15/14,12,10,,,,
2013/14,AFS,175,3747,2/15/14,12,9,,,,
2013/14,AFS,175,3748,2/15/14,12,9,,,,
2013/14,AFS,175,3749,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,175,3750,2/15/14,12,10,,,,
2013/14,AFS,175,3751,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,175,3752,2/15/14,11,9,,,,
2013/14,AFS,175,3753,2/15/14,12,9,,,,
2013/14,AFS,175,3754,2/15/14,12,10,,,,
2013/14,AFS,175,3755,2/15/14,12,9,,,,
2013/14,AFS,175,3756,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,175,3757,2/15/14,12,10,,,,
2013/14,AFS,175,3758,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,175,3759,2/15/14,13,9,,-1.221,M,41.31
2013/14,AFS,175,3760,2/15/14,12,10,,,,
2013/14,AFS,175,3761,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,175,3762,2/15/14,12,10,,,,
2013/14,AFS,175,3763,2/15/14,12,10,,,,
2013/14,AFS,175,3764,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,175,3765,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,175,3766,2/15/14,11,8,,,,
2013/14,AFS,175,3767,2/15/14,14,10,,-0.706,M,44.44
2013/14,AFS,175,3768,2/15/14,12,9,,,,
2013/14,AFS,175,3769,2/15/14,12,9,,,,
2013/14,AFS,175,3770,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,176,3846,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,176,3847,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,176,3848,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,176,3849,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,176,3850,2/15/14,12,10,,,,
2013/14,AFS,176,3851,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,176,3852,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,176,3853,2/15/14,11,9,,,,
2013/14,AFS,176,3854,2/15/14,12,11,,,,
2013/14,AFS,176,3855,2/15/14,11,10,,,,
2013/14,AFS,176,3856,2/15/14,12,10,,,,
2013/14,AFS,176,3857,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,176,3858,2/15/14,12,10,,,,
2013/14,AFS,176,3859,2/15/14,12,10,,,,
2013/14,AFS,176,3860,2/15/14,14,12,,0.068,F,41.42
2013/14,AFS,176,3861,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,176,3862,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,176,3863,2/15/14,12,10,,,,
2013/14,AFS,176,3864,2/15/14,14,12,,0.068,F,41.42
2013/14,AFS,176,3865,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,176,3866,2/15/14,15,12,,0.196,F,43.55
2013/14,AFS,176,3867,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,176,3868,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,176,3869,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,176,3870,2/15/14,14,12,,0.068,F,41.42
2013/14,AFS,177,3821,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,177,3822,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,177,3823,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,177,3824,2/15/14,12,10,,,,
2013/14,AFS,177,3825,2/15/14,12,9,,,,
2013/14,AFS,177,3826,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,177,3827,2/15/14,15,12,,0.196,F,43.55
2013/14,AFS,177,3828,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,177,3829,2/15/14,13,9,,-1.221,M,41.31
2013/14,AFS,177,3830,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,177,3831,2/15/14,12,10,,,,
2013/14,AFS,177,3832,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,177,3833,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,177,3834,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,177,3835,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,177,3836,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,177,3837,2/15/14,12,10,,,,
2013/14,AFS,177,3838,2/15/14,12,9,,,,
2013/14,AFS,177,3839,2/15/14,12,9,,,,
2013/14,AFS,177,3840,2/15/14,12,9,,,,
2013/14,AFS,177,3841,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,177,3842,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,177,3843,2/15/14,14,12,,0.068,F,41.42
2013/14,AFS,177,3844,2/15/14,12,9,,,,
2013/14,AFS,177,3845,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,178,3921,2/15/14,11,10,,,,
2013/14,AFS,178,3922,2/15/14,11,9,,,,
2013/14,AFS,178,3923,2/15/14,14,12,,0.068,F,41.42
2013/14,AFS,178,3924,2/15/14,15,13,,0.583,F,43.55
2013/14,AFS,178,3925,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,178,3926,2/15/14,16,13,,0.711,F,45.68
2013/14,AFS,178,3927,2/15/14,15,13,,0.583,F,43.55
2013/14,AFS,178,3928,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,178,3929,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,178,3930,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,178,3931,2/15/14,15,12,,0.196,F,43.55
2013/14,AFS,178,3932,2/15/14,12,10,,,,
2013/14,AFS,178,3933,2/15/14,17,14,,1.226,F,47.81
2013/14,AFS,178,3934,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,178,3935,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,178,3936,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,178,3937,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,178,3938,2/15/14,12,10,,,,
2013/14,AFS,178,3939,2/15/14,12,10,,,,
2013/14,AFS,178,3940,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,178,3941,2/15/14,14,12,,0.068,F,41.42
2013/14,AFS,178,3942,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,178,3943,2/15/14,15,13,,0.583,F,43.55
2013/14,AFS,178,3944,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,178,3945,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,179,3871,2/15/14,14,10,,-0.706,M,44.44
2013/14,AFS,179,3872,2/15/14,13,9,,-1.221,M,41.31
2013/14,AFS,179,3873,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,179,3874,2/15/14,12,9,,,,
2013/14,AFS,179,3875,2/15/14,11,8,,,,
2013/14,AFS,179,3876,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,179,3877,2/15/14,13,9,,-1.221,M,41.31
2013/14,AFS,179,3878,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,179,3879,2/15/14,10,8,,,,
2013/14,AFS,179,3880,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,179,3881,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,179,3882,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,179,3883,2/15/14,12,9,,,,
2013/14,AFS,179,3884,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,179,3885,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,179,3886,2/15/14,13,9,,-1.221,M,41.31
2013/14,AFS,179,3887,2/15/14,12,10,,,,
2013/14,AFS,179,3888,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,179,3889,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,179,3890,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,179,3891,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,179,3892,2/15/14,12,11,,,,
2013/14,AFS,179,3893,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,179,3894,2/15/14,12,9,,,,
2013/14,AFS,179,3895,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,180,3896,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,180,3897,2/15/14,14,10,,-0.706,M,44.44
2013/14,AFS,180,3898,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,180,3899,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,180,3900,2/15/14,14,10,,-0.706,M,44.44
2013/14,AFS,180,3901,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,180,3902,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,180,3903,2/15/14,11,9,,,,
2013/14,AFS,180,3904,2/15/14,12,9,,,,
2013/14,AFS,180,3905,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,180,3906,2/15/14,12,10,,,,
2013/14,AFS,180,3907,2/15/14,12,9,,,,
2013/14,AFS,180,3908,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,180,3909,2/15/14,12,9,,,,
2013/14,AFS,180,3910,2/15/14,13,9,,-1.221,M,41.31
2013/14,AFS,180,3911,2/15/14,11,8,,,,
2013/14,AFS,180,3912,2/15/14,12,9,,,,
2013/14,AFS,180,3913,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,180,3914,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,180,3915,2/15/14,11,9,,,,
2013/14,AFS,180,3916,2/15/14,12,9,,,,
2013/14,AFS,180,3917,2/15/14,12,10,,,,
2013/14,AFS,180,3918,2/15/14,11,9,,,,
2013/14,AFS,180,3919,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,180,3920,2/15/14,12,10,,,,
2013/14,AFS,181,3796,2/15/14,14,12,,0.068,F,41.42
2013/14,AFS,181,3797,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,181,3798,2/15/14,12,9,,,,
2013/14,AFS,181,3799,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,181,3800,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,181,3801,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,181,3802,2/15/14,13,12,,-0.06,M,41.31
2013/14,AFS,181,3803,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,181,3804,2/15/14,12,10,,,,
2013/14,AFS,181,3805,2/15/14,12,9,,,,
2013/14,AFS,181,3806,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,181,3807,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,181,3808,2/15/14,12,9,,,,
2013/14,AFS,181,3809,2/15/14,12,9,,,,
2013/14,AFS,181,3810,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,181,3811,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,181,3812,2/15/14,13,11,,-0.447,M,41.31
2013/14,AFS,181,3813,2/15/14,12,9,,,,
2013/14,AFS,181,3814,2/15/14,12,9,,,,
2013/14,AFS,181,3815,2/15/14,12,10,,,,
2013/14,AFS,181,3816,2/15/14,12,10,,,,
2013/14,AFS,181,3817,2/15/14,11,9,,,,
2013/14,AFS,181,3818,2/15/14,12,9,,,,
2013/14,AFS,181,3819,2/15/14,12,10,,,,
2013/14,AFS,181,3820,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,182,3771,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,182,3772,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,182,3773,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,182,3774,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,182,3775,2/15/14,11,9,,,,
2013/14,AFS,182,3776,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,182,3777,2/15/14,12,9,,,,
2013/14,AFS,182,3778,2/15/14,10,8,,,,
2013/14,AFS,182,3779,2/15/14,14,11,,-0.319,M,44.44
2013/14,AFS,182,3780,2/15/14,12,10,,,,
2013/14,AFS,182,3781,2/15/14,12,10,,,,
2013/14,AFS,182,3782,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,182,3783,2/15/14,12,9,,,,
2013/14,AFS,182,3784,2/15/14,12,9,,,,
2013/14,AFS,182,3785,2/15/14,12,10,,,,
2013/14,AFS,182,3786,2/15/14,12,9,,,,
2013/14,AFS,182,3787,2/15/14,12,9,,,,
2013/14,AFS,182,3788,2/15/14,15,11,,-0.191,M,47.57
2013/14,AFS,182,3789,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,182,3790,2/15/14,12,10,,,,
2013/14,AFS,182,3791,2/15/14,11,9,,,,
2013/14,AFS,182,3792,2/15/14,12,10,,,,
2013/14,AFS,182,3793,2/15/14,12,9,,,,
2013/14,AFS,182,3794,2/15/14,13,10,,-0.834,M,41.31
2013/14,AFS,182,3795,2/15/14,11,8,,,,
2013/14,AFS,184,4047,2/22/14,15,12,,0.196,F,43.55
2013/14,AFS,184,4048,2/22/14,18,14,,1.354,F,49.94
2013/14,AFS,184,4049,2/22/14,16,13,,0.711,F,45.68
2013/14,AFS,184,4050,2/22/14,16,14,,1.098,F,45.68
2013/14,AFS,184,4051,2/22/14,15,13,,0.583,F,43.55
2013/14,AFS,184,4052,2/22/14,17,14,,1.226,F,47.81
2013/14,AFS,184,4053,2/22/14,17,13,,0.839,F,47.81
2013/14,AFS,184,4054,2/22/14,17,14,,1.226,F,47.81
2013/14,AFS,184,4055,2/22/14,12,8,,,,
2013/14,AFS,184,4056,2/22/14,17,14,,1.226,F,47.81
2013/14,AFS,184,4057,2/22/14,15,11,,-0.191,M,47.57
2013/14,AFS,184,4058,2/22/14,15,12,,0.196,F,43.55
2013/14,AFS,184,4059,2/22/14,15,12,,0.196,F,43.55
2013/14,AFS,184,4060,2/22/14,12,8,,,,
2013/14,AFS,184,4061,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,184,4062,2/22/14,11,8,,,,
2013/14,AFS,184,4063,2/22/14,17,13,,0.839,F,47.81
2013/14,AFS,184,4064,2/22/14,14,11,,-0.319,M,44.44
2013/14,AFS,184,4065,2/22/14,15,11,,-0.191,M,47.57
2013/14,AFS,184,4066,2/22/14,15,12,,0.196,F,43.55
2013/14,AFS,184,4067,2/22/14,15,12,,0.196,F,43.55
2013/14,AFS,184,4068,2/22/14,12,9,,,,
2013/14,AFS,184,4069,2/22/14,14,10,,-0.706,M,44.44
2013/14,AFS,184,4070,2/22/14,16,12,,0.324,F,45.68
2013/14,AFS,184,4071,2/22/14,14,12,,0.068,F,41.42
2013/14,AFS,185,4072,2/22/14,12,9,,,,
2013/14,AFS,185,4073,2/22/14,14,11,,-0.319,M,44.44
2013/14,AFS,185,4074,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,185,4075,2/22/14,12,10,,,,
2013/14,AFS,185,4076,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,185,4077,2/22/14,13,11,,-0.447,M,41.31
2013/14,AFS,185,4078,2/22/14,11,8,,,,
2013/14,AFS,185,4079,2/22/14,14,10,,-0.706,M,44.44
2013/14,AFS,185,4080,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,185,4081,2/22/14,12,9,,,,
2013/14,AFS,185,4082,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,185,4083,2/22/14,13,9,,-1.221,M,41.31
2013/14,AFS,185,4084,2/22/14,12,9,,,,
2013/14,AFS,185,4085,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,185,4086,2/22/14,14,10,,-0.706,M,44.44
2013/14,AFS,185,4087,2/22/14,12,9,,,,
2013/14,AFS,185,4088,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,185,4089,2/22/14,14,10,,-0.706,M,44.44
2013/14,AFS,185,4090,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,185,4091,2/22/14,12,9,,,,
2013/14,AFS,185,4092,2/22/14,12,9,,,,
2013/14,AFS,185,4093,2/22/14,14,12,,0.068,F,41.42
2013/14,AFS,185,4094,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,185,4095,2/22/14,11,9,,,,
2013/14,AFS,185,4096,2/22/14,14,12,,0.068,F,41.42
2013/14,AFS,186,3946,2/22/14,11,10,,,,
2013/14,AFS,186,3947,2/22/14,12,10,,,,
2013/14,AFS,186,3948,2/22/14,13,11,,-0.447,M,41.31
2013/14,AFS,186,3949,2/22/14,11,9,,,,
2013/14,AFS,186,3950,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,186,3951,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,186,3952,2/22/14,12,10,,,,
2013/14,AFS,186,3953,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,186,3954,2/22/14,11,9,,,,
2013/14,AFS,186,3955,2/22/14,11,9,,,,
2013/14,AFS,186,3956,2/22/14,13,11,,-0.447,M,41.31
2013/14,AFS,186,3957,2/22/14,12,10,,,,
2013/14,AFS,186,3958,2/22/14,13,11,,-0.447,M,41.31
2013/14,AFS,186,3959,2/22/14,12,10,,,,
2013/14,AFS,186,3960,2/22/14,13,11,,-0.447,M,41.31
2013/14,AFS,186,3961,2/22/14,12,9,,,,
2013/14,AFS,186,3962,2/22/14,12,10,,,,
2013/14,AFS,186,3963,2/22/14,13,13,,0.327,F,39.29
2013/14,AFS,186,3964,2/22/14,12,9,,,,
2013/14,AFS,186,3965,2/22/14,12,9,,,,
2013/14,AFS,186,3966,2/22/14,11,9,,,,
2013/14,AFS,186,3967,2/22/14,11,9,,,,
2013/14,AFS,186,3968,2/22/14,12,9,,,,
2013/14,AFS,186,3969,2/22/14,12,10,,,,
2013/14,AFS,186,3970,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,188,3996,2/22/14,13,9,,-1.221,M,41.31
2013/14,AFS,188,3997,2/22/14,12,8,,,,
2013/14,AFS,188,3998,2/22/14,12,9,,,,
2013/14,AFS,188,3999,2/22/14,11,8,,,,
2013/14,AFS,188,4000,2/22/14,12,10,,,,
2013/14,AFS,188,4001,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,188,4002,2/22/14,14,10,,-0.706,M,44.44
2013/14,AFS,188,4003,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,188,4004,2/22/14,11,9,,,,
2013/14,AFS,188,4005,2/22/14,13,9,,-1.221,M,41.31
2013/14,AFS,188,4006,2/22/14,12,10,,,,
2013/14,AFS,188,4007,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,188,4008,2/22/14,13,9,,-1.221,M,41.31
2013/14,AFS,188,4009,2/22/14,12,9,,,,
2013/14,AFS,188,4010,2/22/14,11,8,,,,
2013/14,AFS,188,4011,2/22/14,14,10,,-0.706,M,44.44
2013/14,AFS,188,4012,2/22/14,12,9,,,,
2013/14,AFS,188,4013,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,188,4014,2/22/14,11,8,,,,
2013/14,AFS,188,4015,2/22/14,12,9,,,,
2013/14,AFS,188,4016,2/22/14,13,9,,-1.221,M,41.31
2013/14,AFS,188,4017,2/22/14,12,9,,,,
2013/14,AFS,188,4018,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,188,4019,2/22/14,14,10,,-0.706,M,44.44
2013/14,AFS,188,4020,2/22/14,11,8,,,,
2013/14,AFS,189,3971,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,189,3972,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,189,3973,2/22/14,14,11,,-0.319,M,44.44
2013/14,AFS,189,3974,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,189,3975,2/22/14,13,9,,-1.221,M,41.31
2013/14,AFS,189,3976,2/22/14,12,9,,,,
2013/14,AFS,189,3977,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,189,3978,2/22/14,12,10,,,,
2013/14,AFS,189,3979,2/22/14,13,11,,-0.447,M,41.31
2013/14,AFS,189,3980,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,189,3981,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,189,3982,2/22/14,12,10,,,,
2013/14,AFS,189,3983,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,189,3984,2/22/14,12,9,,,,
2013/14,AFS,189,3985,2/22/14,14,11,,-0.319,M,44.44
2013/14,AFS,189,3986,2/22/14,13,9,,-1.221,M,41.31
2013/14,AFS,189,3987,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,189,3988,2/22/14,11,9,,,,
2013/14,AFS,189,3989,2/22/14,12,10,,,,
2013/14,AFS,189,3990,2/22/14,12,9,,,,
2013/14,AFS,189,3991,2/22/14,12,10,,,,
2013/14,AFS,189,3992,2/22/14,13,10,,-0.834,M,41.31
2013/14,AFS,189,3993,2/22/14,13,10,,-0.834,M,41.31
